year,state,county,county_code,state_code,units_of_measure,AQI,pollutant,arithmetic_mean,Air Quality Index
1989,California,Orange,59,6,Parts per billion,51,SO2,2.536353846153846,Moderate
1989,California,Placer,61,6,Parts per million,65,Ozone,0.03383333333333333,Moderate
1989,California,Placer,61,6,Micrograms/cubic meter (25 C),51,PM10,17.18769,Moderate
1989,California,Plumas,63,6,Micrograms/cubic meter (25 C),51,PM10,24.653985,Moderate
1989,California,Riverside,65,6,Parts per million,51,CO,1.2517083333333334,Moderate
1989,California,Riverside,65,6,Parts per billion,53,NO2,54.965633333333336,Moderate
1989,California,Riverside,65,6,Parts per million,67,Ozone,0.03925,Moderate
1989,California,Riverside,65,6,Micrograms/cubic meter (25 C),51,PM10,42.3229675,Moderate
1989,California,Riverside,65,6,Parts per billion,51,SO2,0.68435,Moderate
1989,California,Sacramento,67,6,Parts per million,51,CO,1.363478947368421,Moderate
1989,California,Sacramento,67,6,Parts per billion,51,NO2,35.50636363636364,Moderate
1989,California,Sacramento,67,6,Parts per million,61,Ozone,0.02415384615384615,Moderate
1989,California,Sacramento,67,6,Micrograms/cubic meter (25 C),51,PM10,25.118834999999997,Moderate
1989,California,Sacramento,67,6,Parts per billion,51,SO2,3.835285714285714,Moderate
1989,California,San Benito,69,6,Parts per million,63,Ozone,0.03,Moderate
1989,California,San Benito,69,6,Micrograms/cubic meter (25 C),51,PM10,14.606955,Moderate
1989,California,San Benito,69,6,Parts per billion,51,SO2,0.050575,Moderate
1989,California,San Bernardino,71,6,Parts per million,51,CO,1.1847666666666667,Moderate
1989,California,San Bernardino,71,6,Parts per billion,51,NO2,49.67661428571429,Moderate
1989,California,San Bernardino,71,6,Parts per million,68,Ozone,0.04120454545454545,Moderate
1989,California,San Bernardino,71,6,Micrograms/cubic meter (25 C),51,PM10,33.54375176470588,Moderate
1989,California,San Bernardino,71,6,Parts per billion,51,SO2,1.6061035714285714,Moderate
1989,California,San Diego,73,6,Parts per million,51,CO,1.4017516129032257,Moderate
1989,California,San Diego,73,6,Parts per billion,51,NO2,51.77642413793104,Moderate
1989,California,San Diego,73,6,Parts per million,65,Ozone,0.03476969696969697,Moderate
1989,California,San Diego,73,6,Micrograms/cubic meter (25 C),51,PM10,23.76375,Moderate
1989,California,San Diego,73,6,Parts per billion,51,SO2,2.70298,Moderate
1989,California,San Francisco,75,6,Parts per million,51,CO,1.831125,Moderate
1989,California,San Francisco,75,6,Parts per billion,51,NO2,42.235625,Moderate
1989,California,San Francisco,75,6,Parts per million,57,Ozone,0.01472499999999999,Moderate
1989,California,San Francisco,75,6,Micrograms/cubic meter (25 C),51,PM10,21.62313,Moderate
1989,California,San Francisco,75,6,Parts per billion,51,SO2,2.589875,Moderate
1989,California,San Joaquin,77,6,Parts per million,51,CO,1.1117,Moderate
1989,California,San Joaquin,77,6,Parts per billion,51,NO2,43.591025,Moderate
1989,California,San Joaquin,77,6,Parts per million,59,Ozone,0.02024285714285714,Moderate
1989,California,San Joaquin,77,6,Micrograms/cubic meter (25 C),51,PM10,27.120195,Moderate
1989,California,San Joaquin,77,6,Parts per billion,51,SO2,0.91495,Moderate
1989,California,San Luis Obispo,79,6,Parts per million,51,CO,0.49815,Moderate
1989,California,San Luis Obispo,79,6,Parts per billion,51,NO2,22.12458125,Moderate
1989,California,San Luis Obispo,79,6,Parts per million,62,Ozone,0.02725925925925926,Moderate
1989,California,San Luis Obispo,79,6,Micrograms/cubic meter (25 C),51,PM10,17.744258181818182,Moderate
1989,California,San Luis Obispo,79,6,Parts per billion,51,SO2,1.7847153846153847,Moderate
1989,California,San Mateo,81,6,Parts per million,51,CO,1.3173,Moderate
1989,California,San Mateo,81,6,Parts per billion,51,NO2,41.54,Moderate
1989,California,San Mateo,81,6,Parts per million,59,Ozone,0.019275,Moderate
1989,California,San Mateo,81,6,Micrograms/cubic meter (25 C),51,PM10,20.059185,Moderate
1989,California,Santa Barbara,83,6,Parts per million,51,CO,0.4318888888888889,Moderate
1989,California,Santa Barbara,83,6,Parts per billion,51,NO2,16.256886363636365,Moderate
1989,California,Santa Barbara,83,6,Parts per million,65,Ozone,0.03465681818181818,Moderate
1989,California,Santa Barbara,83,6,Micrograms/cubic meter (25 C),51,PM10,14.273612054794521,Moderate
1989,California,Santa Barbara,83,6,Parts per billion,51,SO2,0.5961,Moderate
1989,California,Santa Clara,85,6,Parts per million,51,CO,1.5055571428571428,Moderate
1989,California,Santa Clara,85,6,Parts per billion,56,NO2,58.32205,Moderate
1989,California,Santa Clara,85,6,Parts per million,59,Ozone,0.01995909090909091,Moderate
1989,California,Santa Clara,85,6,Micrograms/cubic meter (25 C),51,PM10,23.546172,Moderate
1989,California,Santa Cruz,87,6,Parts per million,51,CO,0.131175,Moderate
1989,California,Santa Cruz,87,6,Parts per billion,51,NO2,19.23235,Moderate
1989,California,Santa Cruz,87,6,Parts per million,61,Ozone,0.0239,Moderate
1989,California,Santa Cruz,87,6,Micrograms/cubic meter (25 C),51,PM10,18.363405,Moderate
1989,California,Santa Cruz,87,6,Parts per billion,51,SO2,0.08796666666666667,Moderate
1989,California,Shasta,89,6,Parts per million,51,CO,0.4341,Moderate
1989,California,Shasta,89,6,Parts per billion,51,NO2,30.942425,Moderate
1989,California,Shasta,89,6,Parts per million,63,Ozone,0.02906666666666666,Moderate
1989,California,Shasta,89,6,Micrograms/cubic meter (25 C),51,PM10,17.444837142857143,Moderate
1989,California,Shasta,89,6,Parts per billion,51,SO2,0.036,Moderate
1989,California,Siskiyou,93,6,Parts per million,61,Ozone,0.02365,Moderate
1989,California,Siskiyou,93,6,Micrograms/cubic meter (25 C),51,PM10,14.877495,Moderate
1989,California,Solano,95,6,Parts per million,51,CO,1.216425,Moderate
1989,California,Solano,95,6,Parts per billion,51,NO2,32.889025000000004,Moderate
1989,California,Solano,95,6,Parts per million,60,Ozone,0.02161666666666666,Moderate
1989,California,Solano,95,6,Micrograms/cubic meter (25 C),51,PM10,19.88,Moderate
1989,California,Solano,95,6,Parts per billion,51,SO2,1.28085,Moderate
1989,California,Sonoma,97,6,Parts per million,51,CO,1.177275,Moderate
1989,California,Sonoma,97,6,Parts per billion,51,NO2,31.5838,Moderate
1989,California,Sonoma,97,6,Parts per million,59,Ozone,0.01975714285714285,Moderate
1989,California,Sonoma,97,6,Micrograms/cubic meter (25 C),51,PM10,16.3116225,Moderate
1989,California,Stanislaus,99,6,Parts per million,51,CO,0.901725,Moderate
1989,California,Stanislaus,99,6,Parts per billion,51,NO2,36.8184,Moderate
1989,California,Stanislaus,99,6,Parts per million,63,Ozone,0.02931818181818182,Moderate
1989,California,Stanislaus,99,6,Micrograms/cubic meter (25 C),51,PM10,28.26405882352941,Moderate
1989,California,Stanislaus,99,6,Parts per billion,51,SO2,0.7845166666666666,Moderate
1989,California,Sutter,101,6,Parts per million,61,Ozone,0.0236875,Moderate
1989,California,Sutter,101,6,Micrograms/cubic meter (25 C),51,PM10,21.89715,Moderate
1989,California,Tehama,103,6,Micrograms/cubic meter (25 C),51,PM10,18.813375,Moderate
1989,California,Tulare,107,6,Parts per million,51,CO,0.9562,Moderate
1989,California,Tulare,107,6,Parts per billion,51,NO2,45.1979,Moderate
1989,California,Tulare,107,6,Parts per million,67,Ozone,0.03881666666666666,Moderate
1989,California,Tulare,107,6,Micrograms/cubic meter (25 C),51,PM10,36.047405,Moderate
1989,California,Tulare,107,6,Parts per billion,51,SO2,0.9165,Moderate
1989,California,Tuolumne,109,6,Parts per million,64,Ozone,0.031825,Moderate
1989,California,Ventura,111,6,Parts per million,51,CO,0.7199625,Moderate
1989,California,Ventura,111,6,Parts per billion,51,NO2,30.72629047619047,Moderate
1989,California,Ventura,111,6,Parts per million,65,Ozone,0.03488275862068965,Moderate
1989,California,Ventura,111,6,Micrograms/cubic meter (25 C),51,PM10,23.0497925,Moderate
1989,California,Ventura,111,6,Parts per billion,51,SO2,0.3642,Moderate
1989,California,Yolo,113,6,Parts per million,51,CO,0.30975,Moderate
1989,California,Yolo,113,6,Parts per million,60,Ozone,0.02143636363636363,Moderate
1989,California,Yuba,115,6,Micrograms/cubic meter (25 C),51,PM10,21.062505,Moderate
1990,California,Alameda,1,6,Parts per million,51,CO,0.98295,Moderate
1990,California,Alameda,1,6,Parts per billion,51,NO2,37.5830125,Moderate
1990,California,Alameda,1,6,Parts per million,58,Ozone,0.01691875,Moderate
1990,California,Alameda,1,6,Micrograms/cubic meter (25 C),51,PM10,19.558998,Moderate
1990,California,Butte,7,6,Parts per million,51,CO,0.84935,Moderate
1990,California,Butte,7,6,Parts per billion,51,NO2,32.635925,Moderate
1990,California,Butte,7,6,Parts per million,62,Ozone,0.02555,Moderate
1990,California,Butte,7,6,Micrograms/cubic meter (25 C),51,PM10,20.745936,Moderate
1990,California,Colusa,11,6,Micrograms/cubic meter (25 C),51,PM10,18.7707,Moderate
1990,California,Contra Costa,13,6,Parts per million,51,CO,1.012975,Moderate
1990,California,Contra Costa,13,6,Parts per billion,51,NO2,31.909965,Moderate
1990,California,Contra Costa,13,6,Parts per million,60,Ozone,0.0210625,Moderate
1990,California,Contra Costa,13,6,Micrograms/cubic meter (25 C),51,PM10,17.43,Moderate
1990,California,Contra Costa,13,6,Parts per billion,51,SO2,1.1578178571428572,Moderate
1990,California,Del Norte,15,6,Parts per million,61,Ozone,0.02258571428571428,Moderate
1990,California,Del Norte,15,6,Parts per billion,51,SO2,0.00865,Moderate
1990,California,El Dorado,17,6,Parts per million,51,CO,1.6037,Moderate
1990,California,El Dorado,17,6,Parts per billion,51,NO2,28.828825,Moderate
1990,California,El Dorado,17,6,Parts per million,67,Ozone,0.037825,Moderate
1990,California,El Dorado,17,6,Micrograms/cubic meter (25 C),51,PM10,17.474142857142855,Moderate
1990,California,Fresno,19,6,Parts per million,51,CO,0.8067555555555556,Moderate
1990,California,Fresno,19,6,Parts per billion,51,NO2,43.57190769230769,Moderate
1990,California,Fresno,19,6,Parts per million,63,Ozone,0.03046470588235294,Moderate
1990,California,Fresno,19,6,Micrograms/cubic meter (25 C),51,PM10,38.27892315789474,Moderate
1990,California,Fresno,19,6,Parts per billion,51,SO2,3.1471333333333336,Moderate
1990,California,Glenn,21,6,Parts per million,61,Ozone,0.0244,Moderate
1990,California,Glenn,21,6,Micrograms/cubic meter (25 C),51,PM10,17.298525,Moderate
1990,California,Humboldt,23,6,Parts per million,51,CO,0.78905,Moderate
1990,California,Humboldt,23,6,Micrograms/cubic meter (25 C),51,PM10,16.77696,Moderate
1990,California,Imperial,25,6,Parts per million,62,Ozone,0.02682499999999999,Moderate
1990,California,Imperial,25,6,Micrograms/cubic meter (25 C),51,PM10,29.468395,Moderate
1990,California,Inyo,27,6,Micrograms/cubic meter (25 C),51,PM10,14.58826258064516,Moderate
1990,California,Kern,29,6,Parts per million,51,CO,0.7708,Moderate
1990,California,Kern,29,6,Parts per billion,51,NO2,39.141175,Moderate
1990,California,Kern,29,6,Parts per million,66,Ozone,0.03639166666666667,Moderate
1990,California,Kern,29,6,Micrograms/cubic meter (25 C),51,PM10,32.53583571428571,Moderate
1990,California,Kern,29,6,Parts per billion,51,SO2,4.378375,Moderate
1990,California,Kings,31,6,Parts per million,63,Ozone,0.02965,Moderate
1990,California,Kings,31,6,Micrograms/cubic meter (25 C),51,PM10,36.34543125,Moderate
1990,California,Lake,33,6,Parts per million,51,CO,0.804575,Moderate
1990,California,Lake,33,6,Parts per million,60,Ozone,0.02112499999999999,Moderate
1990,California,Lake,33,6,Micrograms/cubic meter (25 C),51,PM10,6.81606,Moderate
1990,California,Los Angeles,37,6,Parts per million,51,CO,1.609060655737705,Moderate
1990,California,Los Angeles,37,6,Parts per billion,65,NO2,66.76122461538462,Moderate
1990,California,Los Angeles,37,6,Parts per million,61,Ozone,0.02420694444444444,Moderate
1990,California,Los Angeles,37,6,Micrograms/cubic meter (25 C),51,PM10,27.94145076923077,Moderate
1990,California,Los Angeles,37,6,Parts per billion,51,SO2,2.357274285714286,Moderate
1990,California,Madera,39,6,Parts per million,63,Ozone,0.0295,Moderate
1990,California,Madera,39,6,Micrograms/cubic meter (25 C),51,PM10,27.320382857142857,Moderate
1990,California,Marin,41,6,Parts per million,51,CO,1.15025,Moderate
1990,California,Marin,41,6,Parts per billion,51,NO2,33.832924999999996,Moderate
1990,California,Marin,41,6,Parts per million,59,Ozone,0.01945,Moderate
1990,California,Marin,41,6,Micrograms/cubic meter (25 C),51,PM10,15.473745,Moderate
1990,California,Marin,41,6,Parts per billion,51,SO2,0.11145,Moderate
1990,California,Mariposa,43,6,Parts per million,65,Ozone,0.03519,Moderate
1990,California,Mariposa,43,6,Micrograms/cubic meter (25 C),51,PM10,26.067495,Moderate
1990,California,Mendocino,45,6,Micrograms/cubic meter (25 C),51,PM10,13.69656,Moderate
1990,California,Merced,47,6,Micrograms/cubic meter (25 C),51,PM10,27.0586125,Moderate
1990,California,Mono,51,6,Parts per million,51,CO,0.17576666666666663,Moderate
1990,California,Mono,51,6,Parts per million,69,Ozone,0.04356666666666667,Moderate
1990,California,Mono,51,6,Micrograms/cubic meter (25 C),51,PM10,9.987855789473684,Moderate
1990,California,Monterey,53,6,Parts per million,51,CO,0.44976666666666665,Moderate
1990,California,Monterey,53,6,Parts per billion,51,NO2,21.97875,Moderate
1990,California,Monterey,53,6,Parts per million,62,Ozone,0.02593,Moderate
1990,California,Monterey,53,6,Micrograms/cubic meter (25 C),51,PM10,14.81795,Moderate
1990,California,Monterey,53,6,Parts per billion,51,SO2,0.0044,Moderate
1990,California,Napa,55,6,Parts per million,51,CO,1.137025,Moderate
1990,California,Napa,55,6,Parts per billion,51,NO2,30.05575,Moderate
1990,California,Napa,55,6,Parts per million,58,Ozone,0.017125,Moderate
1990,California,Napa,55,6,Micrograms/cubic meter (25 C),51,PM10,20.24562,Moderate
1990,California,Nevada,57,6,Parts per million,66,Ozone,0.03726666666666667,Moderate
1990,California,Orange,59,6,Parts per million,51,CO,1.34736875,Moderate
1990,California,Orange,59,6,Parts per billion,62,NO2,64.105775,Moderate
1990,California,Orange,59,6,Parts per million,60,Ozone,0.02196,Moderate
1990,California,Orange,59,6,Micrograms/cubic meter (25 C),51,PM10,27.257925,Moderate
1990,California,Orange,59,6,Parts per billion,51,SO2,1.2468428571428571,Moderate
1990,California,Placer,61,6,Parts per million,66,Ozone,0.03657272727272727,Moderate
1990,California,Placer,61,6,Micrograms/cubic meter (25 C),51,PM10,15.882599999999998,Moderate
1990,California,Plumas,63,6,Micrograms/cubic meter (25 C),51,PM10,20.382864,Moderate
1990,California,Riverside,65,6,Parts per million,51,CO,1.1644,Moderate
1990,California,Riverside,65,6,Parts per billion,51,NO2,50.68686,Moderate
1990,California,Riverside,65,6,Parts per million,65,Ozone,0.03524444444444444,Moderate
1990,California,Riverside,65,6,Micrograms/cubic meter (25 C),51,PM10,35.556145,Moderate
1990,California,Riverside,65,6,Parts per billion,51,SO2,0.3286,Moderate
1990,California,Sacramento,67,6,Parts per million,51,CO,1.2459666666666669,Moderate
1990,California,Sacramento,67,6,Parts per billion,51,NO2,34.73423636363636,Moderate
1990,California,Sacramento,67,6,Parts per million,61,Ozone,0.02496923076923076,Moderate
1990,California,Sacramento,67,6,Micrograms/cubic meter (25 C),51,PM10,30.04618,Moderate
1990,California,Sacramento,67,6,Parts per billion,51,SO2,3.63585,Moderate
1990,California,San Benito,69,6,Parts per million,64,Ozone,0.0306125,Moderate
1990,California,San Benito,69,6,Micrograms/cubic meter (25 C),51,PM10,12.892575,Moderate
1990,California,San Benito,69,6,Parts per billion,51,SO2,0.102725,Moderate
1990,California,San Bernardino,71,6,Parts per million,51,CO,1.1818583333333337,Moderate
1990,California,San Bernardino,71,6,Parts per billion,51,NO2,51.48213214285714,Moderate
1990,California,San Bernardino,71,6,Parts per million,67,Ozone,0.03913333333333333,Moderate
1990,California,San Bernardino,71,6,Micrograms/cubic meter (25 C),51,PM10,31.718565405405403,Moderate
1990,California,San Bernardino,71,6,Parts per billion,51,SO2,3.302624,Moderate
1990,California,San Diego,73,6,Parts per million,51,CO,1.3068107142857144,Moderate
1990,California,San Diego,73,6,Parts per billion,51,NO2,45.93309285714286,Moderate
1990,California,San Diego,73,6,Parts per million,65,Ozone,0.034021875,Moderate
1990,California,San Diego,73,6,Micrograms/cubic meter (25 C),51,PM10,20.459325,Moderate
1990,California,San Diego,73,6,Parts per billion,51,SO2,2.8279833333333335,Moderate
1990,California,San Francisco,75,6,Parts per million,51,CO,1.6898,Moderate
1990,California,San Francisco,75,6,Parts per billion,51,NO2,35.332300000000004,Moderate
1990,California,San Francisco,75,6,Parts per million,57,Ozone,0.01295,Moderate
1990,California,San Francisco,75,6,Micrograms/cubic meter (25 C),51,PM10,20.170635,Moderate
1990,California,San Francisco,75,6,Parts per billion,51,SO2,1.50565,Moderate
1990,California,San Joaquin,77,6,Parts per million,51,CO,1.099475,Moderate
1990,California,San Joaquin,77,6,Parts per billion,51,NO2,43.728775,Moderate
1990,California,San Joaquin,77,6,Parts per million,60,Ozone,0.0221875,Moderate
1990,California,San Joaquin,77,6,Micrograms/cubic meter (25 C),51,PM10,27.111255,Moderate
1990,California,San Luis Obispo,79,6,Parts per million,51,CO,0.3526,Moderate
1990,California,San Luis Obispo,79,6,Parts per billion,51,NO2,23.1492,Moderate
1990,California,San Luis Obispo,79,6,Parts per million,62,Ozone,0.02637037037037037,Moderate
1990,California,San Luis Obispo,79,6,Micrograms/cubic meter (25 C),51,PM10,15.308967,Moderate
1990,California,San Luis Obispo,79,6,Parts per billion,51,SO2,1.616742857142857,Moderate
1990,California,San Mateo,81,6,Parts per million,51,CO,1.2369,Moderate
1990,California,San Mateo,81,6,Parts per billion,51,NO2,37.156425,Moderate
1990,California,San Mateo,81,6,Parts per million,57,Ozone,0.01545,Moderate
1990,California,San Mateo,81,6,Micrograms/cubic meter (25 C),51,PM10,16.73436,Moderate
